2 / U2,show,megmutat
2 / U2,sign,jel
2 / U2,silly,buta
2 / U2,skin,bőr
2 / U2,social media,közösségi média
2 / U2,sound,hang
2 / U2,speak up,szólaljon meg
2 / U2,special,különleges
2 / U2,sure,Persze
2 / U2,surprised,meglepődött
2 / U2,smartphone,okostelefon
2 / U2,webcam,webkamera
2 / U2,headphones,fejhallgató
2 / U2,mouse,számítógépes egér
2 / U2,laptop,laptop
2 / U2,keyboard,billentyűzet
2 / U2,symbol,szimbólum
2 / U2,text,szöveg
2 / U2,text message,szöveges üzenet
2 / U2,top up,feltölteni
2 / U2,truly,valóban
2 / U2,type,típus
2 / U2,useful,hasznos
2 / U2,video character,videó karakter
2 / U2,win,győzelem
2 / U3,admire,csodál
2 / U3,alive,élő
2 / U3,army,hadsereg
2 / U3,astronomer,csillagász
2 / U3,awful,szörnyű
2 / U3,Aztec,azték
2 / U3,barbecue,barbecue
2 / U3,battle,csata
2 / U3,boring,unalmas
2 / U3,boyfriend,barát
2 / U3,brave,bátor
2 / U3,brilliant,ragyogó
2 / U3,building,épület
2 / U3,celebrate,ünnepel
2 / U3,collection,gyűjtemény
2 / U3,come,jön
2 / U3,dead,halott
2 / U3,dinosaur,dinoszaurusz
2 / U3,discover,felfedezni
2 / U3,display,kijelző
2 / U3,enormous,hatalmas
2 / U3,event,esemény
2 / U3,exciting,izgalmas
2 / U3,exhibit,kiállít
2 / U3,exhibition,kiállítás
2 / U3,explore,fedezze fel
2 / U3,feel,érezni
2 / U3,fight,harc
2 / U3,find,talál
2 / U3,firework,tűzijáték
2 / U3,flying machine,repülő gép
2 / U3,get,kap
2 / U3,statue,szobor
2 / U3,cathedral,székesegyház
2 / U3,palace,palota
2 / U3,mosque,mecset
2 / U3,fountain,szökőkút
2 / U3,castle,vár
2 / U3,temple,templom
2 / U3,give,ad
2 / U3,go hiking,menjen kirándulni
2 / U3,haircut,hajvágás
2 / U3,have,van
2 / U3,headphones,fejhallgató
2 / U3,helicopter,helikopter
2 / U3,help,Segítség
2 / U3,honest,becsületes
2 / U3,horrible,szörnyű
2 / U3,human,ember
2 / U3,invade,beront
2 / U3,invent,feltalál
2 / U3,invention,találmány
2 / U3,journey,utazás
2 / U3,kind,fajta
2 / U3,king,király
2 / U3,lead,ólom
2 / U3,look,néz
2 / U3,lose,veszít
2 / U3,match,mérkőzés
2 / U3,meet,találkozik
2 / U3,moon,hold
2 / U3,motorbike,motorkerékpár
2 / U3,noise,zaj
2 / U3,notice,értesítés
2 / U3,object,tárgy
2 / U3,parachute,ejtőernyő
2 / U3,party,buli
2 / U3,period,periódus
2 / U3,play,játék
2 / U3,poor,szegény
2 / U3,popular,népszerű
2 / U3,pyramid,piramis
2 / U3,queen,királynő
2 / U3,quickly,gyorsan
2 / U3,relaxing,megnyugtató
2 / U3,rich,gazdag
2 / U3,rule,szabály
2 / U3,sacrifice,áldozat
2 / U3,scary,ijesztő
2 / U3,see,lát
2 / U3,sick,beteg
2 / U3,slave,rabszolga
2 / U3,slavery,rabszolgaság
2 / U3,stay,marad
2 / U3,strange,furcsa
2 / U3,surprise,meglepetés
2 / U3,take photos,fényképeket készíteni
2 / U3,telescope,távcső
2 / U3,the Milky Way,a Tejút
2 / U3,tiny,apró
2 / U3,trader,kereskedő
2 / U3,transport,szállítás
2 / U3,travel,utazás
2 / U3,trip,utazás
2 / U3,unpopular,népszerűtlen
2 / U3,Viking,Viking
2 / U3,VIP,VIP
2 / U3,visit,látogatás
2 / U3,war,háború
2 / U3,watch,óra
2 / U3,wedding,esküvő
2 / U3,wet,nedves
2 / U4,amazing,elképesztő
2 / U4,angle,szög
2 / U4,background,háttér
2 / U4,bad,rossz
2 / U4,badly,rosszul
2 / U4,behind,mögött
2 / U4,bottom,alsó
2 / U4,bravely,bátran
2 / U4,bulldozer,buldózer
2 / U4,bush fire,bozóttűz
2 / U4,careful,óvatos
2 / U4,carefully,gondosan
2 / U4,celebrity,híresség
2 / U4,climb up,mássz fel
2 / U4,close,közeli
2 / U4,comfortable,kényelmes
2 / U4,comfortably,kényelmesen
2 / U4,creative,alkotó
2 / U4,creatively,kreatívan
2 / U4,easily,könnyen
2 / U4,easy,könnyű
2 / U4,extremely,rendkívülien
2 / U4,catch,fogás
2 / U4,push,nyomja
2 / U4,wave,hullám
2 / U4,pull,Húzni
2 / U4,throw,dobás
2 / U4,crawl,kúszik
2 / U4,fall off,leesik
2 / U4,fast,gyors
2 / U4,firework,tűzijáték
2 / U4,firefighter,tűzoltó
2 / U4,flower,virág
2 / U4,foreground,előtér
2 / U4,forest,erdő
2 / U4,get out,kiszáll
2 / U4,good,jó
2 / U4,hanging,lógni
2 / U4,happily,boldogan
2 / U4,happy,boldog
2 / U4,hold,tart
2 / U4,hole,lyuk
2 / U4,impressed,lenyűgözött
2 / U4,island,sziget
2 / U4,jump up,felugrik
2 / U4,kick,rúgás
2 / U4,kid,kölyök
2 / U4,koala,koala
2 / U4,left,balra
2 / U4,lie,hazugság
2 / U4,local,helyi
2 / U4,look like,úgy néz ki
2 / U4,memory,emlék
2 / U4,mud,sár
2 / U4,observation,megfigyelés
2 / U4,patient,türelmes
2 / U4,patiently,türelmesen
2 / U4,permission,engedély
2 / U4,pick up,felvenni
2 / U4,polite,udvarias
2 / U4,politely,udvariasan
2 / U4,pose,póz
2 / U4,predict,megjósolni
2 / U4,quiet,csendes
2 / U4,quietly,csendesen
2 / U4,race,verseny
2 / U4,rescue,megmentés
2 / U4,rude,durva
2 / U4,rudely,durván
2 / U4,safari,szafari
2 / U4,sand,homok
2 / U4,selfie,szelfi
2 / U4,sit,ül
2 / U4,slow,lassú
2 / U4,slowly,lassan
2 / U4,smile,mosoly
2 / U4,stand,áll
2 / U4,squirrel,mókus
2 / U4,take part,részt vesz
2 / U4,tip,tipp
2 / U4,top,teteje
2 / U4,truck,teherautó
2 / U4,unusual,szokatlan
2 / U4,volunteer,önkéntes
2 / U4,walk,séta
2 / U4,well,jól
2 / U4,wild,vad
2 / U4,yell,ordítás
2 / U5,achievement,teljesítmény
2 / U5,actress,színésznő
2 / U5,additive,adalékanyag
2 / U5,alcohol,alkohol
2 / U5,approximately,hozzávetőlegesen
2 / U5,around,körülbelül
2 / U5,arrow,nyíl
2 / U5,artificial,mesterséges
2 / U5,artist,művész
2 / U5,astronaut,űrhajós
2 / U5,average,átlagos
2 / U5,billion,milliárd
2 / U5,biography,életrajz
2 / U5,blood vessel,véredény
2 / U5,career,karrier
2 / U5,cell,sejt
2 / U5,century,évszázad
2 / U5,champion,bajnok
2 / U5,compose,komponálni
2 / U5,composer,zeneszerző
2 / U5,contain,tartalmaz
2 / U5,count,gróf
2 / U5,day,nap
2 / U5,decade,évtized
2 / U5,detective,nyomozó
2 / U5,distance,távolság
2 / U5,Earth,Föld
2 / U5,endurance,kitartás
2 / U5,eventually,végül is
2 / U5,expert,szakértő
2 / U5,far,messze
2 / U5,female,nő
2 / U5,fraction,töredék
2 / U5,genius,zseni
2 / U5,gold medal,aranyérem
2 / U5,guess,találgatás
2 / U5,half,fele
2 / U5,heavy,nehéz
2 / U5,height,magasság
2 / U5,high,magas
2 / U5,hour,óra
2 / U5,hundred,száz
2 / U5,incredible,hihetetlen
2 / U5,intelligence quotient,intelligencia hányados
2 / U5,inventor,feltaláló
2 / U5,kilogramm,kilogramm
2 / U5,kilometre,kilométer
2 / U5,lifetime,élettartam
2 / U5,long jump,távolugrás
2 / U5,marathon,maraton
2 / U5,mathematician,matematikus
2 / U5,maximum,maximális
2 / U5,measure,mérés
2 / U5,metre,méter
2 / U5,millenium,évezred
2 / U5,million,millió
2 / U5,minute,perc
2 / U5,moment,pillanat
2 / U5,month,hónap
2 / U5,movement,mozgás
2 / U5,muscle,izom
2 / U5,musician,zenész
2 / U5,mystery,rejtély
2 / U5,Nobe prize,Nobe díj
2 / U5,nurse,nővér
2 / U5,chef,szakács
2 / U5,mechanic,szerelő
2 / U5,photographer,fényképész
2 / U5,pilot,pilóta
2 / U5,nurse,nővér
2 / U5,journalist,újságíró
2 / U5,architect,építészmérnök
2 / U5,vet,állatorvos
2 / U5,physics,fizika
2 / U5,player,játékos
2 / U5,poetry,költészet
2 / U5,pressure,nyomás
2 / U5,probably,valószínűleg
2 / U5,prodigy,csoda
2 / U5,professor,egyetemi tanár
2 / U5,programmer,programozó
2 / U5,publish,közzé
2 / U5,quarter,negyed
2 / U5,radium,rádium
2 / U5,rapper,rapper
2 / U5,recently,nemrég
2 / U5,reckon,számol
2 / U5,recognition,elismerés
2 / U5,record,rekord
2 / U5,relay,relé
2 / U5,save,megtakarítás
2 / U5,scientist,tudós
2 / U5,second,második
2 / U5,shoot,lő
2 / U5,sight,látvány
2 / U5,skill,készség
2 / U5,society,társadalom
2 / U5,spelling,helyesírás
2 / U5,suppose,tegyük fel
2 / U5,taste,kóstol
2 / U5,tasty,ízletes
2 / U5,thousand,ezer
2 / U5,ton,tonna
2 / U5,touch,érintés
2 / U5,translation,fordítás
2 / U5,user guide,használati útmutató
2 / U5,walk,sétál
2 / U5,weigh,mérlegelni
2 / U5,winner,győztes
2 / U5,winter,téli
2 / U5,year,év
2 / U6,act,cselekedni
2 / U6,adventure,kaland
2 / U6,advertisement,hirdetés
2 / U6,application,alkalmazás
2 / U6,avoid all plants,kerülje el az összes növényt
2 / U6,fire engine,tűzoltóautó
2 / U6,fireman,tűzoltó
2 / U6,police car,rendőrautó
2 / U6,policeman,rendőr
2 / U6,ambulance,mentőautó
2 / U6,paramedic,felcser
2 / U6,helicopter,helikopter
2 / U6,lifeboat,mentőcsónak
2 / U6,award,díj
2 / U6,battery,akkumulátor
2 / U6,boot,csomagtartó
2 / U6,bossy,hatalmaskodó
2 / U6,branch,ág
2 / U6,build a shelter,menedéket építeni
2 / U6,challenge,kihívás
2 / U6,charge,díj
2 / U6,check,ellenőrzés
2 / U6,climb a tree,felmászni egy fára
2 / U6,comforts,vigasztalja
2 / U6,compass,iránytű
2 / U6,competitive,versenyképes
2 / U6,contact,érintkezés
2 / U6,contestant,versenyző
2 / U6,copy,másolat
2 / U6,corridor,folyosó
2 / U6,dark,sötét
2 / U6,daytime,nappal
2 / U6,doubt,kétség
2 / U6,east,keleti
2 / U6,eating habit,étkezési szokás
2 / U6,enviroment,környezet
2 / U6,evening,este
2 / U6,experience,tapasztalat
2 / U6,eperienced,tapasztalt
2 / U6,face,arc
2 / U6,find drinking water,ivóvizet találni
2 / U6,first-aid kit,elsősegély-készlet
2 / U6,fitness,fitnesz
2 / U6,flag,zászló
2 / U6,follow the river,kövesse a folyót
2 / U6,get out of,kiszállni
2 / U6,guide,útmutató
2 / U6,helmet,sisak
2 / U6,hope,remény
2 / U6,incorrect,helytelen
2 / U6,insect,rovar
2 / U6,instruction,oktatás
2 / U6,jellyfish,medúza
2 / U6,jewellery,ékszerek
2 / U6,join,csatlakozik
2 / U6,jungle,dzsungel
2 / U6,keep cool,tartsa hidegen
2 / U6,knife,kés
2 / U6,leader,vezető
2 / U6,light a fire,tüzet gyújtani
2 / U6,lighter,öngyújtó
2 / U6,limit,határ
2 / U6,lost,elveszett
2 / U6,luck,szerencse
2 / U6,make a noise,zajt csapni
2 / U6,map,térkép
2 / U6,medical certificate,orvosi igazolás
2 / U6,memorize,memorizálni
2 / U6,midnight,éjfél
2 / U6,mirror,tükör
2 / U6,mountain bike,mountain bike
2 / U6,move at night,mozogni éjszaka
2 / U6,mushroom,gomba
2 / U6,need,igény
2 / U6,north,északi
2 / U6,panic,pánik
2 / U6,participant,résztvevő
2 / U6,pay attention,figyel
2 / U6,physical,fizikai
2 / U6,pick fruit,gyümölcsöt szedni
2 / U6,position,pozíció
2 / U6,positive,pozitív
2 / U6,practical,gyakorlati
2 / U6,priority,prioritás
2 / U6,rainwater,esővíz
2 / U6,rating,értékelés
2 / U6,reserved,fenntartott
2 / U6,risk,kockázat
2 / U6,rope,kötél
2 / U6,run away,menekülni
2 / U6,safety vest,biztonsági mellény
2 / U6,sail,vitorla
2 / U6,sandal,szandál
2 / U6,school report,iskolai beszámoló
2 / U6,secure,biztonságos
2 / U6,shout,kiáltás
2 / U6,signal,jel
2 / U6,sleeping bag,hálózsák
2 / U6,solo,szóló
2 / U6,stand still,állj egy helyben
2 / U6,stay where you are,maradj ott ahol vagy
2 / U6,study time,tanulási idő
2 / U6,stupid,hülye
2 / U6,sunny,napos
2 / U6,sunscreen,fényvédő krém
2 / U6,survival,túlélés
2 / U6,take off,felszállni
2 / U6,tent,sátor
2 / U6,test,teszt
2 / U6,torch,fáklya
2 / U6,trek,vándorlás
2 / U6,uniform,egyenruha
2 / U6,use the Sun,használja a Napot
2 / U6,warm,meleg
2 / U6,water bottle,vizes palack
2 / U6,west,nyugat
2 / U7,saxophone,szaxofon
2 / U7,trumpet,trombita
2 / U7,harp,hárfa
2 / U7,flute,fuvola
2 / U7,cello,gordonka
2 / U7,ambition,ambíció
2 / U7,ambitious,ambiciózus
2 / U7,arragement,rendezés
2 / U7,band,zenekar
2 / U7,bass,basszus
2 / U7,beat,üt
2 / U7,blame,hibáztatni
2 / U7,bright,fényes
2 / U7,broken heart,megtört szív
2 / U7,catchy,fülbemászó
2 / U7,charm,báj
2 / U7,charming,bájos
2 / U7,classical,klasszikus
2 / U7,come true,valóra váljon
2 / U7,concert,koncert
2 / U7,confidence,bizalom
2 / U7,confident,magabiztos
2 / U7,DJ,DJ
2 / U7,download,letöltés
2 / U7,dream,álom
2 / U7,drummer,dobos
2 / U7,drums,dobok
2 / U7,electronic,elektronikus
2 / U7,energetic,energikus
2 / U7,energy,energia
2 / U7,fame,hírnév
2 / U7,famous,híres
2 / U7,fans,rajongók
2 / U7,farmer jeans,farmer
2 / U7,final,végső
2 / U7,final,végső
2 / U7,folk,népi
2 / U7,fool,bolond
2 / U7,fusion,fúzió
2 / U7,guitar,gitár
2 / U7,hard rock,kemény szikla
2 / U7,heavy metal,nehézfém
2 / U7,hip-hop,hip-hop
2 / U7,hit,találat
2 / U7,insanity,őrület
2 / U7,judge,bíró
2 / U7,keyboard,billentyűzet
2 / U7,kind,fajta
2 / U7,kindness,kedvesség
2 / U7,lyrics,dalszöveg
2 / U7,mini,mini
2 / U7,mixture,keverék
2 / U7,music business,zenei üzlet
2 / U7,music video,zenei videó
2 / U7,obviously,nyilvánvalóan
2 / U7,piano,zongora
2 / U7,piece,darab
2 / U7,popcorn,pattogatott kukorica
2 / U7,punk rock,punk rock
2 / U7,rap,rap
2 / U7,reality,valóság
2 / U7,rebel,lázadó
2 / U7,reggae,reggae
2 / U7,revise,felülvizsgálja
2 / U7,rhythm,ritmus
2 / U7,rock,szikla
2 / U7,rumba,rumba
2 / U7,salsa,salsa
2 / U7,samba,szamba
2 / U7,snack,falatozás
2 / U7,soft,puha
2 / U7,song,dal
2 / U7,sports tournament,sporttorna
2 / U7,strenght,ereje
2 / U7,strong,erős
2 / U7,style,stílus
2 / U7,success,siker
2 / U7,successful,sikeres
2 / U7,talent,tehetség
2 / U7,talented,tehetséges
2 / U7,techno,techno
2 / U7,traditional,hagyományos
2 / U7,trance,transz
2 / U7,TV presenter,TV műsorvezető
2 / U7,version,változat
2 / U7,view,kilátás
2 / U7,violin,hegedű
2 / U7,vocals,énekhang
2 / U7,voice,hang
2 / U7,walz,keringő
2 / U7,weak,gyenge
2 / U7,weakness,gyengeség
2 / U8,accident,baleset
2 / U8,adventure sport,kalandsport
2 / U8,agoraphobia,tériszony
2 / U8,ankle,boka
2 / U8,bad at,rossz benne
2 / U8,believe,hisz
2 / U8,bone,csont
2 / U8,break,szünet
2 / U8,broken heart,megtört szív
2 / U8,bruise,zúzódás
2 / U8,bruised,véraláfutásos
2 / U8,burn,éget
2 / U8,burned,égett
2 / U8,camping,kemping
2 / U8,caving,barlangászat
2 / U8,chemical,kémiai
2 / U8,come off,gyere le
2 / U8,cut,vágott
2 / U8,dry,száraz
2 / U8,elbow,könyök
2 / U8,entusiastic,lelkes
2 / U8,excited,izgatott
2 / U8,excitement,izgalom
2 / U8,extreme sport,extrém sport
2 / U8,fatal,halálos
2 / U8,fond,szeretetteljes
2 / U8,frightened of,megijedt
2 / U8,good at,jó benne
2 / U8,ground,föld
2 / U8,happy about,örül
2 / U8,headache,fejfájás
2 / U8,tootache,fogfájás
2 / U8,runny nose,orrfolyás
2 / U8,stomach ache,gyomorfájás
2 / U8,sore throat,torokfájás
2 / U8,cough,köhögés
2 / U8,have cold,megfázik
2 / U8,fever,láz
2 / U8,headset,fejhallgató
2 / U8,heights,magasságok
2 / U8,horror film,horrorfilm
2 / U8,hurt,fáj
2 / U8,injection,injekció
2 / U8,injure,megsebesíteni
2 / U8,injury,sérülés
2 / U8,interested,érdekelt
2 / U8,keen on,lelkes
2 / U8,knee,térd
2 / U8,medicine,gyógyszer
2 / U8,nervous about,ideges miatta
2 / U8,operation,művelet
2 / U8,painful,fájdalmas
2 / U8,paragliding,siklóernyőzés
2 / U8,psychologist,pszichológus
2 / U8,rescue service,mentőszolgálat
2 / U8,ridiculous,nevetséges
2 / U8,risky,kockázatos
2 / U8,roller coaster,hullámvasút
2 / U8,scared of,megijedt
2 / U8,shoulder,váll
2 / U8,snowboarding,snowboardozás
2 / U8,solution,megoldás
2 / U8,sprain,rándulás
2 / U8,sprained,kificamodott
2 / U8,support,támogatás
2 / U8,therapy,terápia
2 / U8,thrill,izgalom
2 / U8,touch,érintés
2 / U8,treatment,kezelés
2 / U8,virtuel reality,virtuális valóság
2 / U8,worried about,aggódik
2 / U8,wrist,csukló
2 / U1e,art gallery,galéria
2 / U1e,bus stop,buszmegálló
2 / U1e,car park,parkoló
2 / U1e,direction,irány
2 / U1e,pedestrian crossing,zebra
2 / U1e,police station,rendőrség
2 / U1e,post office,posta
2 / U1e,skate park,görkorcsolya pálya
2 / U2e,price,ár
2 / U3e,coffee machine,kávéfőző
2 / U3e,marry,házasodni
2 / U3e,smart,okos
2 / U4e,basket,kosár
2 / U4e,clothes basket,ruháskosár szennyes ruhának
2 / U4e,cuddly toy,bújós játék
2 / U4e,pillow,párna
2 / U4e,rug,szőnyeg
2 / U4e,sheet,lepedő
2 / U5e,battery charger,akkumulátortöltő
2 / U5e,complaint,panasz
2 / U5e,e-book,e-könyv
2 / U5e,last,utolsó
2 / U5e,manager,menedzser
2 / U5e,model,modell
2 / U5e,radio,rádió
2 / U5e,smartphone,okostelefon
2 / U5e,terribly,rettenetesen
2 / U6e,bullying,zaklatás
2 / U6e,cheating,csalás
2 / U6e,cyber,cyber
2 / U6e,exam pressure,vizsga nyomás
2 / U6e,improve,javítani
2 / U6e,motivating,motiváló
2 / U6e,report,jelentés
2 / U6e,serious,súlyos
2 / U6e,size,méret
2 / U6e,trouble,baj
2 / U7e,back,vissza
2 / U7e,musical,zenei
2 / U7e,row,sor
2 / U8e,aspirin,aszpirin
2 / U8e,bandage,kötszer
2 / U8e,clean,tiszta
2 / U8e,help,Segítség
2 / U8e,ice,jég
2 / U8e,microwave,mikrohullámú
2 / U1ce,bar chart,oszlopdiagram
2 / U1ce,chart,diagram
2 / U1ce,data,adat
2 / U1ce,data chart,adatdiagram
2 / U1ce,information,információ
2 / U1ce,interpret,értelmezni
2 / U1ce,pie chart,kördiagram
2 / U1ce,present,bemutat
2 / U1ce,survey,felmérés
2 / U1ce,x-axis,x tengely
2 / U1ce,y-axis,y-tengely
2 / U2ce,basic,alapvető
2 / U2ce,chest,mellkas
2 / U2ce,circle,kör
2 / U2ce,downwards,lefelé
2 / U2ce,feature,jellemzője
2 / U2ce,flat,lakás
2 / U2ce,index,index
2 / U2ce,manual,kézikönyv
2 / U2ce,middle,középső
2 / U2ce,phrase,kifejezés
2 / U2ce,primary,elsődleges
2 / U2ce,principle,alapelv
2 / U2ce,shape,alak
2 / U2ce,sign,jel
2 / U3ce,across,át
2 / U3ce,along,mentén
2 / U3ce,case,ügy
2 / U3ce,footprint,lábnyom
2 / U3ce,inn,vendéglő
2 / U3ce,crime,bűncselekmény
2 / U3ce,ivy,borostyán
2 / U3ce,missing,hiányzó
2 / U3ce,moor,mór
2 / U3ce,murder,gyilkosság
2 / U3ce,strangely,furcsán
2 / U4ce,animation,animáció
2 / U4ce,blockbuster,kasszasiker
2 / U4ce,cartoon,rajzfilm
2 / U4ce,cel,cel
2 / U4ce,character,karakter
2 / U4ce,computer generated imagery (CGI),számítógép által generált képek (CGI)
2 / U4ce,disc,lemez
2 / U4ce,film-maker,filmkészítő
2 / U4ce,form,forma
2 / U4ce,hand-drawn,kézzel rajzolt
2 / U4ce,plastic,műanyag
2 / U4ce,process,folyamat
2 / U4ce,realistic,reális
2 / U4ce,special effect,speciális hatás
2 / U4ce,stick figure,pálcikaember
2 / U4ce,technique,technika
2 / U4ce,transparent,átlátszó
2 / U5ce,calculate,kiszámítani
2 / U5ce,equation,egyenlet
2 / U5ce,freestyle,szabadstílus
2 / U5ce,lenght,hosszúságú
2 / U5ce,speed,sebesség
2 / U5ce,time,idő
2 / U5ce,track,pálya
2 / U6ce,be in contact with,kapcsolatban lenni
2 / U6ce,beacon,jeladó
2 / U6ce,escape,menekülés
2 / U6ce,exact,pontos
2 / U6ce,exactly,pontosan
2 / U6ce,explorer,felfedező
2 / U6ce,first aid,elsősegély
2 / U6ce,freely,szabadon
2 / U6ce,giant,óriás
2 / U6ce,global positioning system (GPS),globális helymeghatározó rendszer (GPS)
2 / U6ce,internet connection,internet kapcsolat
2 / U6ce,location,elhelyezkedés
2 / U6ce,military project,katonai projekt
2 / U6ce,offline,offline módban
2 / U6ce,personal locator,személyes lokátor
2 / U6ce,reciver,vevő
2 / U6ce,safely,biztonságosan
2 / U6ce,satellite,műhold
2 / U6ce,soldier,katona
2 / U6ce,space,tér
2 / U6ce,store,bolt
2 / U7ce,air,levegő
2 / U7ce,blow,fúj
2 / U7ce,brass,sárgaréz
2 / U7ce,cello,gordonka
2 / U7ce,clarinet,klarinét
2 / U7ce,cymbal,cintányér
2 / U7ce,double bass,nagybőgő
2 / U7ce,flute,fuvola
2 / U7ce,high-pitched,magas hangú
2 / U7ce,interval,intervallum
2 / U7ce,key,kulcsfontosságú
2 / U7ce,loose,laza
2 / U7ce,low,alacsony
2 / U7ce,mark,jel
2 / U7ce,musical note,hangjegy
2 / U7ce,percussion,ütőhangszerek
2 / U7ce,regular,szabályos
2 / U7ce,pitch,hangmagasság
2 / U7ce,repeated,megismételt
2 / U7ce,string,húr
2 / U7ce,trombone,harsona
2 / U7ce,trumpet,trombita
2 / U7ce,vibrate,rezeg
2 / U7ce,woodwind,fafúvós
2 / U7ce,xylophone,xilofon
2 / U8ce,adreanaline,adrenalint
2 / U8ce,blood,vér
2 / U8ce,brain,agy
2 / U8ce,breathing,lélegző
2 / U8ce,cool,hűvös
2 / U8ce,cry,kiáltás
2 / U8ce,danger,veszély
2 / U8ce,fear,félelem
2 / U8ce,fight,harc
2 / U8ce,heart,szív
2 / U8ce,hormone,hormon
2 / U8ce,panic,pánik
2 / U8ce,pupil,tanítvány
2 / U8ce,reaction,reakció
2 / U8ce,sensation,érzés
2 / U8ce,sweat,izzad
2 / U1c,aerobics,aerobic
2 / U1c,canteen,kantin
2 / U1c,choir,kórus
2 / U1c,club,klub
2 / U1c,consumer,fogyasztó
2 / U1c,cricket,krikett
2 / U1c,dancing,tánc
2 / U1c,device,eszköz
2 / U1c,drama,dráma
2 / U1c,games console,játékkonzol
2 / U1c,lunch hour,ebédidő
2 / U1c,orchestra,zenekar
2 / U1c,state school,állami iskola
2 / U1c,tablet,tabletta
2 / U1c,teenager,tizenéves
2 / U1c,typical,tipikus
2 / U2c,American football,Amerikai foci
2 / U2c,audience,közönség
2 / U2c,beat,üt
2 / U2c,classic,klasszikus
2 / U2c,comedy,komédia
2 / U2c,drama series,dráma sorozat
2 / U2c,entire,teljes
2 / U2c,golden age,aranykor
2 / U2c,obsession,megszállottság
2 / U2c,quality,minőség
2 / U2c,single,egyetlen
2 / U2c,stream,folyam
2 / U2c,surprising,meglepő
2 / U3c,corn,kukorica
2 / U3c,hard,kemény
2 / U3c,hunt,vadászat
2 / U3c,native,bennszülött
2 / U3c,Native American,indián
2 / U3c,pie,pite
2 / U3c,pumpkin,tök
2 / U3c,religious,vallási
2 / U3c,settler,telepes
2 / U3c,ship,hajó
2 / U3c,Thanksgiving,Hálaadás
2 / U3c,turkey,pulyka
2 / U4c,art form,művészeti forma
2 / U4c,blurred,elmosódott
2 / U4c,define,meghatározni
2 / U4c,easel,festőállvány
2 / U4c,effelct,hatását
2 / U4c,exist,létezik
2 / U4c,originate,származik
2 / U4c,self-portrait,önarckép
2 / U4c,social networking site,közösségi oldal
2 / U4c,typically,jellemzően
2 / U4c,value,érték
2 / U5c,ability,képesség
2 / U5c,afford,engedheti meg magának
2 / U5c,altitude,magasság
2 / U5c,athlete,sportoló
2 / U5c,barefoot,mezítláb
2 / U5c,develop,fejleszteni
2 / U5c,lifestyle,életmód
2 / U5c,previous,előző
2 / U5c,reason,ok
2 / U5c,region,régióban
2 / U5c,theory,elmélet
2 / U5c,word record,szórekord
2 / U6c,aeronautical engineering,repüléstechnika
2 / U6c,commander,parancsnok
2 / U6c,corps,hadtest
2 / U6c,driving license,jogosítvány
2 / U6c,fascination,bűvölet
2 / U6c,flight,repülési
2 / U6c,hero,hős
2 / U6c,land,föld
2 / U6c,leap,ugrás
2 / U6c,mankind,emberiség
2 / U6c,material,anyag
2 / U6c,mission,misszió
2 / U6c,pilot license,pilóta jogosítvány
2 / U6c,rock,szikla
2 / U6c,space craft,űrhajó
2 / U6c,step,lépés
2 / U7c,attract,vonz
2 / U7c,boss,főnök
2 / U7c,combine,kombájn
2 / U7c,enterpreteur,vállalkozó
2 / U7c,fo,fo
2 / U7c,grime,korom
2 / U7c,multimillionaire,multimilliomos
2 / U7c,passion,szenvedély
2 / U7c,perform,előadni
2 / U7c,prize,díj
2 / U7c,services,szolgáltatások
2 / U7c,strategy,stratégia
2 / U7c,upload,feltölteni
2 / U7c,viewer,néző
2 / U8c,ancestor,ős
2 / U8c,bungee jumping,bungee jumping
2 / U8c,climate,éghajlat
2 / U8c,daredevil,vakmerő
2 / U8c,hang-gliding,sárkányrepülés
2 / U8c,inhabitant,lakos
2 / U8c,jet-boating,sugárhajtású hajózás
2 / U8c,Maori,maori
2 / U8c,nature,természet
2 / U8c,origin,származás
2 / U8c,scenery,táj
2 / U8c,skydiving,ejtőernyőzés
2 / U8c,volcano,vulkán
2 / U8c,white-water rafting,vadvízi evezés
2 / U1p,advanced,fejlett
2 / U1p,article,cikk
2 / U1p,decorate,díszít
2 / U1p,games console,játékkonzol
2 / U1p,joke,tréfa
2 / U1p,kid,kölyök
2 / U1p,knit,kötött
2 / U1p,sporty,sportos
2 / U1p,trampoline,trambulin
2 / U1p,translate,lefordítani
2 / U4p,album,album
2 / U4p,catch,fogás
2 / U4p,opera house,operaház
2 / U4p,snowman,hóember
2 / U6p,canoe,kenu
2 / U6p,freezing,fagyasztó
2 / U6p,ice climbing,jégmászás
2 / U6p,kayak,kajak
2 / U6p,kayaking,kajakozás
2 / U6p,spectacular,látványos
2 / U6p,surf,hullámtörés
2 / U6p,walking,gyaloglás
2 / U6p,waterfall,vízesés
2 / U6p,wetsuit,búvárruha
2 / U8p,attraction,vonzerő
2 / U8p,cable car,sikló
2 / U8p,choice,választás
2 / U8p,drop,csepp
2 / U8p,edge,él
2 / U8p,fly,repül
2 / U8p,handfree,kihangosító
2 / U8p,pure,tiszta
2 / U8p,steep,meredek
2 / U8p,terror,terror
2 / U8p,zipline,zipline
2 / U1song,front,elülső
2 / U1song,tell off,leszid
2 / U1song,wake up,felébred
2 / U3song,ancient,ősi
2 / U3song,castle,vár
2 / U3song,loneley,magányos
2 / U3song,secret,titkos
